,En_#_Peaks,α_HOMO_Med,α_HOMO_#_Peaks,β_HOMO_1_Med,β_HOMO_Med,α_gap_Med,label
14133,0.0,0.03855753995,4.0,-0.29907401185000004,-0.2868300037,0.07695526585000001,0
14134,0.0,0.04395012985,4.0,-0.3028302075,-0.2860731426,0.0775576318,0
14135,0.0,0.04894902065,1.0,-0.31519644815000003,-0.28396469215,0.061226752800000006,0
14136,0.0,0.0402324453,4.0,-0.28541438475,-0.27895547295,0.07908541415,0
14137,0.0,0.0324204241,4.0,-0.28601747415,-0.2551664494,0.08436664855,0
14138,0.0,0.04470241485,3.0,-0.2622499289,-0.2533106019,0.0787061537,0
14139,0.0,0.031241474050000002,2.0,-0.33477062290000004,-0.29805573630000004,0.0946583056,0
14140,0.0,0.04684996015,3.0,-0.2538720523,-0.23527204545000002,0.0788448601,0
14141,0.0,0.05164652695,1.0,-0.28003099210000004,-0.26049687905,0.05981447634999999,0
14142,0.0,0.042809706350000004,3.0,-0.31491431505,-0.29646164745000003,0.07110788985,0
14143,0.0,0.03953074885,3.0,-0.33249330585000003,-0.29273732795,0.08830321985,0
14144,0.0,0.03611483135,4.0,-0.31063609940000003,-0.2998720901,0.07798920555,0
14145,0.0,0.02145473065,3.0,-0.30265261665,-0.27165763885,0.11143211345000001,0
14146,0.0,0.0393959709,3.0,-0.3199922182,-0.30924144205,0.08078291465,0
14147,0.0,0.042058643650000005,1.0,-0.32228931564999996,-0.276178565,0.08543921069999999,0
14148,0.0,0.0274243956,4.0,-0.29342206390000003,-0.25917638455,0.08368129164999999,0
14149,0.0,0.057456654950000005,2.0,-0.26537439675,-0.26214475275000004,0.07373629244999999,0
14150,0.0,0.0341155612,4.0,-0.30907102005,-0.26851992755,0.08089780670000002,0
14151,0.0,0.0373940307,3.0,-0.29920833285000004,-0.26098883445,0.0803591793,0
14152,0.0,0.0364546329,5.0,-0.2990636872,-0.27015550385,0.08008450705,0
14153,0.0,0.0361663495,1.0,-0.22137694245,-0.18907180345,0.10021422135,0
14154,0.0,0.0381104841,1.0,-0.29575796285,-0.26763358795000003,0.07423858039999999,0
14155,0.0,0.062243190500000004,3.0,-0.2373588572,-0.23278162405,0.05580382404999999,0
14156,0.0,0.0390271832,3.0,-0.32855478405,-0.3053342175,0.08466017605000001,0
14157,0.0,0.036873018349999995,4.0,-0.27739682005,-0.275091574,0.0643191451,0
14158,1.0,0.0297232579,2.0,-0.31813119744999996,-0.26705024795,0.1111291613,0
14159,0.0,0.0373922418,1.0,-0.29779466345,-0.28354935785,0.0945584078,0
14160,0.0,0.04663291755,5.0,-0.27921998235,-0.26872931349999996,0.06229079085,0
14161,0.0,0.0229773635,4.0,-0.3275568404,-0.288859611,0.09573274745,0
14162,0.0,0.01229954125,3.0,-0.197634525,-0.13641659775,0.11470138075,0
14163,0.0,0.0303343311,3.0,-0.32165764475,-0.2933764976,0.08911159865,0
14164,0.0,0.05477542185,3.0,-0.2566627406,-0.25368018844999995,0.0742693674,0
14165,0.0,-0.0190064753,1.0,-0.15541192040000001,-0.14611902435000002,0.14652086329999997,0
14166,0.0,0.04756715635,3.0,-0.2907829081,-0.26593072035,0.06838882655,0
14167,0.0,-0.01173909155,2.0,-0.22099606254999998,-0.16899638625,0.13555182030000001,0
14168,0.0,0.00122292655,1.0,-0.2133134626,-0.1649839433,0.12105034555,0
14169,1.0,0.045151217800000004,4.0,-0.27615014984999997,-0.25057483775,0.08636800045000001,0
14170,0.0,0.0370419564,3.0,-0.35454274519999995,-0.3526875445,0.0737446222,0
14171,0.0,0.03404267945,3.0,-0.35042152065,-0.26584557185,0.08167657050000002,0
14172,0.0,0.04056853685,3.0,-0.32431372505,-0.28575987965,0.06065996625,0
14173,1.0,0.04411919135,3.0,-0.24471767765,-0.18529179480000002,0.0834645268,0
14174,0.0,0.019343788350000002,1.0,-0.2126944694,-0.151901653,0.10638044064999999,0
14175,0.0,0.03853749635,3.0,-0.29740827165,-0.2905010956,0.08159707620000001,0
14176,0.0,0.045035278750000005,1.0,-0.34230900080000004,-0.30570705295,0.06463140495,0
14177,0.0,0.03485770445,3.0,-0.3140978469,-0.30535104895,0.08507549805,0
14178,0.0,0.0299522994,3.0,-0.3451437585,-0.33108797040000004,0.0962585653,0
14179,0.0,0.0290056785,3.0,-0.35201207455,-0.29058902015,0.09289455995000001,0
14180,0.0,0.0369213681,3.0,-0.33282272835000004,-0.3041926513,0.07490536049999999,0
14181,0.0,0.03529088165,3.0,-0.32342478955,-0.26647654190000003,0.0843884311,0
14182,0.0,0.02908343125,3.0,-0.36912627745000004,-0.34179458245,0.09295834719999999,0
14183,0.0,0.03059703385,3.0,-0.31796260065000004,-0.30580313475,0.0889593783,0
14184,0.0,0.0061650209,4.0,-0.209537107,-0.14836082304999998,0.12895082595000001,0
14185,0.0,-0.014012041199999999,1.0,-0.23528312125,-0.1827108898,0.1459925044,0
14186,0.0,0.0461678715,1.0,-0.28918422805,-0.28114091475,0.0710737855,0
14187,0.0,0.0238919825,3.0,-0.34392109000000004,-0.32834384495,0.10112168995,0
