,En_#_Peaks,α_HOMO_Med,α_HOMO_#_Peaks,β_HOMO_1_Med,β_HOMO_Med,α_gap_Med,label
4987,3.0,0.049963098649999996,4.0,-0.2103511706,-0.08146826944999999,0.09080758175,1
4988,0.0,0.0405431725,1.0,-0.27300448494999996,-0.27165738665,0.0702662148,0
4989,2.0,0.056322605250000005,4.0,-0.18338024730000002,-0.14575203115000002,0.07535732184999999,1
4990,0.0,0.03673834205,5.0,-0.23947749685,-0.18887789589999998,0.07630235529999999,0
4991,0.0,0.0379014124,3.0,-0.2283365207,-0.1822120998,0.08507376485,0
4992,0.0,0.0265663096,1.0,-0.2003925508,-0.09937355789999999,0.10069750975,0
4993,2.0,0.0489156673,6.0,-0.19307304095,-0.1406097155,0.0936460473,1
4994,1.0,0.0382170931,3.0,-0.2000602372,-0.1800290216,0.09822897855,1
4995,0.0,0.03673341545,3.0,-0.29877817965,-0.18712126335,0.0767410656,0
4996,2.0,0.03999429465,5.0,-0.2356816186,-0.1070309756,0.10645135145,1
4997,0.0,0.0373133692,3.0,-0.26715120575,-0.25804328475,0.07041830909999999,1
4998,0.0,0.03838483685,3.0,-0.3025487423,-0.2466723375,0.08204455135,0
4999,1.0,0.05550248345,5.0,-0.1816616628,-0.09329302575000001,0.08194668,1
5000,0.0,0.0183452885,2.0,-0.19847624665,-0.1488666084,0.11720657205000001,1
5001,1.0,0.045387927450000004,3.0,-0.1934129501,-0.15327267625000002,0.08602411735,1
5002,0.0,0.0319181214,2.0,-0.2218651019,-0.1484915118,0.10875489825000001,1
5003,1.0,0.030570688149999997,3.0,-0.20480251385,-0.161470681,0.10814912580000001,1
5004,1.0,0.036706561900000004,3.0,-0.21493933245,-0.21056846964999998,0.09959427945,1
5005,1.0,0.051004981899999996,5.0,-0.2210495551,-0.16636203570000002,0.08440994995000001,1
5006,0.0,0.0130180287,1.0,-0.1823269194,-0.15121929185,0.11151741555,0
5007,2.0,0.06711432025,4.0,-0.19771217735,-0.10911420235,0.06934438765,1
5008,0.0,0.03435701965,4.0,-0.27673801045,-0.2477801275,0.0843145398,0
5009,0.0,0.055070459599999996,2.0,-0.23348821915,-0.2062197516,0.07289328775000001,1
